Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,Weekday,VarPercentage
2015-12-15,121.93,123.3,118.54,118.6,11759993.0,0.0,1.0,121.93,123.3,118.54,118.6,11759993.0,1,4.015522186515923
2015-12-16,119.8,123.0,118.09,122.64,13180982.0,0.0,1.0,119.8,123.0,118.09,122.64,13180982.0,2,4.157845710810264
2015-12-17,123.97,126.35,122.42,122.51,17284872.0,0.0,1.0,123.97,126.35,122.42,122.51,17284872.0,3,3.210259761392578
2015-12-18,120.85,122.19,117.92,118.02,17948060.0,0.0,1.0,120.85,122.19,117.92,118.02,17948060.0,4,3.621099050115646
2015-12-21,119.51,119.59,115.66,116.63,11669993.0,0.0,1.0,119.51,119.59,115.66,116.63,11669993.0,0,3.3978903682315433
2015-12-22,117.3,117.43,114.86,116.24,9689044.0,0.0,1.0,117.3,117.43,114.86,116.24,9689044.0,1,2.2375065295993153
2015-12-23,116.91,118.56,115.78,118.16,9324333.0,0.0,1.0,116.91,118.56,115.78,118.16,9324333.0,2,2.401105544910692
2015-12-24,118.22,118.8,117.3,117.33,3541403.0,0.0,1.0,118.22,118.8,117.3,117.33,3541403.0,3,1.2787723784302756
2015-12-28,117.26,117.35,113.85,117.11,8424276.0,0.0,1.0,117.26,117.35,113.85,117.11,8424276.0,0,3.07422046543428
2015-12-29,118.19,119.6,116.92,119.12,8159211.0,0.0,1.0,118.19,119.6,116.92,119.12,8159211.0,1,2.2921655832173258
2015-12-30,118.95,119.02,116.43,116.71,8149686.0,0.0,1.0,118.95,119.02,116.43,116.71,8149686.0,2,2.224512582579891
2015-12-31,116.21,117.46,114.28,114.38,9273008.0,0.0,1.0,116.21,117.46,114.28,114.38,9273008.0,3,2.7826391318666452
2016-01-04,109.0,110.0,105.21,109.96,20794848.0,0.0,1.0,109.0,110.0,105.21,109.96,20794848.0,0,4.552799163478241
2016-01-05,110.45,110.58,105.85,107.66,17664562.0,0.0,1.0,110.45,110.58,105.85,107.66,17664562.0,1,4.46858762389752
2016-01-06,105.29,117.91,104.96,117.68,33045656.0,0.0,1.0,105.29,117.91,104.96,117.68,33045656.0,2,12.338033536478335
2016-01-07,116.36,122.18,112.29,114.56,33636661.0,0.0,1.0,116.36,122.18,112.29,114.56,33636661.0,3,8.807551874513479
2016-01-08,116.33,117.72,111.1,111.39,18067140.0,0.0,1.0,116.33,117.72,111.1,111.39,18067140.0,4,5.958595859490586
2016-01-11,112.13,116.79,111.2,114.97,21920390.0,0.0,1.0,112.13,116.79,111.2,114.97,21920390.0,0,5.0269784171717475
2016-01-12,116.11,117.78,115.08,116.58,15133522.0,0.0,1.0,116.11,117.78,115.08,116.58,15133522.0,1,2.346193951944443
2016-01-13,114.43,114.48,104.53,106.56,24921587.0,0.0,1.0,114.43,114.48,104.53,106.56,24921587.0,2,9.51879843096765
2016-01-14,105.65,109.25,101.21,107.06,23664784.0,0.0,1.0,105.65,109.25,101.21,107.06,23664784.0,3,7.9438790632270155
2016-01-15,102.43,105.5,101.72,104.04,19775141.0,0.0,1.0,102.43,105.5,101.72,104.04,19775141.0,4,3.7160833660010724
2016-01-19,106.57,110.14,105.55,107.89,35722752.0,0.0,1.0,106.57,110.14,105.55,107.89,35722752.0,1,4.348649928844765
2016-01-20,108.91,109.99,97.0501,107.74,53009419.0,0.0,1.0,108.91,109.99,97.0501,107.74,53009419.0,2,13.33321655504389
2016-01-21,108.32,108.51,102.1,102.35,31027503.0,0.0,1.0,108.32,108.51,102.1,102.35,31027503.0,3,6.278158667868496
2016-01-22,104.7225,104.99,99.22,100.72,26821771.0,0.0,1.0,104.7225,104.99,99.22,100.72,26821771.0,4,5.815359806383967
2016-01-25,99.78,102.68,99.0,99.12,20321102.0,0.0,1.0,99.78,102.68,99.0,99.12,20321102.0,0,3.717171717066961
2016-01-26,99.74,100.55,94.85,97.83,22083897.0,0.0,1.0,99.74,100.55,94.85,97.83,22083897.0,1,6.009488666203481
2016-01-27,96.61,97.8495,90.59,91.15,25556187.0,0.0,1.0,96.61,97.8495,90.59,91.15,25556187.0,2,8.013577657458868
2016-01-28,93.84,95.25,90.11,94.41,24562311.0,0.0,1.0,93.84,95.25,90.11,94.41,24562311.0,3,5.704139385078562
2016-01-29,92.0,94.39,90.63,91.84,20463895.0,0.0,1.0,92.0,94.39,90.63,91.84,20463895.0,4,4.148736621312878
2016-02-01,91.79,97.18,91.3,94.09,19684477.0,0.0,1.0,91.79,97.18,91.3,94.09,19684477.0,0,6.440306681153956
2016-02-02,95.54,96.65,90.73,91.49,21906495.0,0.0,1.0,95.54,96.65,90.73,91.49,21906495.0,1,6.524853962188331
2016-02-03,92.41,92.69,86.14,90.74,27466034.0,0.0,1.0,92.41,92.69,86.14,90.74,27466034.0,2,7.603900626761543
2016-02-04,89.5,91.25,86.54,89.71,19108600.0,0.0,1.0,89.5,91.25,86.54,89.71,19108600.0,3,5.44256990974641
2016-02-05,88.23,88.95,81.86,82.79,25929257.0,0.0,1.0,88.23,88.95,81.86,82.79,25929257.0,4,8.661128756280647
2016-02-08,80.57,84.7,79.95,83.32,25035634.0,0.0,1.0,80.57,84.7,79.95,83.32,25035634.0,0,5.941213258153908
2016-02-09,81.75,88.4,81.55,86.13,25892874.0,0.0,1.0,81.75,88.4,81.55,86.13,25892874.0,1,8.39975475155316
2016-02-10,89.0,92.21,87.42,88.45,23146517.0,0.0,1.0,89.0,92.21,87.42,88.45,23146517.0,2,5.479295355633155
2016-02-11,87.42,88.39,82.911,86.35,21820321.0,0.0,1.0,87.42,88.39,82.911,86.35,21820321.0,3,6.608290817736346
2016-02-12,86.64,89.72,85.26,87.4,19067683.0,0.0,1.0,86.64,89.72,85.26,87.4,19067683.0,4,5.231057940294107
2016-02-16,89.0,90.14,87.54,89.05,16356604.0,0.0,1.0,89.0,90.14,87.54,89.05,16356604.0,1,2.9700708246481895
2016-02-17,90.13,94.77,89.64,94.76,18323834.0,0.0,1.0,90.13,94.77,89.64,94.76,18323834.0,2,5.722891566147112
2016-02-18,94.8,94.9,90.31,90.49,17695324.0,0.0,1.0,94.8,94.9,90.31,90.49,17695324.0,3,5.082493632925392
2016-02-19,89.98,91.4,88.03,89.23,14259205.0,0.0,1.0,89.98,91.4,88.03,89.23,14259205.0,4,3.8282403724822984
2016-02-22,90.75,93.11,88.3,91.93,16321822.0,0.0,1.0,90.75,93.11,88.3,91.93,16321822.0,0,5.447338618227121
2016-02-23,91.4,92.49,89.05,89.12,12744428.0,0.0,1.0,91.4,92.49,89.05,89.12,12744428.0,1,3.862998315436414
2016-02-24,88.5,91.76,86.7,91.61,15972819.0,0.0,1.0,88.5,91.76,86.7,91.61,15972819.0,2,5.836216839554979
2016-02-25,91.08,94.81,90.21,94.53,17898777.0,0.0,1.0,91.08,94.81,90.21,94.53,17898777.0,3,5.099212947450283
2016-02-26,95.3,97.48,94.25,94.79,16975151.0,0.0,1.0,95.3,97.48,94.25,94.79,16975151.0,4,3.4270557028080333
2016-02-29,94.81,97.2,93.34,93.41,13663080.0,0.0,1.0,94.81,97.2,93.34,93.41,13663080.0,0,4.135418898538518
2016-03-01,94.58,99.16,93.61,98.3,17048790.0,0.0,1.0,94.58,99.16,93.61,98.3,17048790.0,1,5.928853754827543
2016-03-02,98.01,99.48,95.9,97.61,19102849.0,0.0,1.0,98.01,99.48,95.9,97.61,19102849.0,2,3.7330552657938227
2016-03-03,97.83,98.35,95.39,97.93,15320921.0,0.0,1.0,97.83,98.35,95.39,97.93,15320921.0,3,3.103050634130298
2016-03-04,98.76,102.22,98.32,101.58,23414622.0,0.0,1.0,98.76,102.22,98.32,101.58,23414622.0,4,3.966639544239257
2016-03-07,101.0,101.79,95.25,95.49,23906672.0,0.0,1.0,101.0,101.79,95.25,95.49,23906672.0,0,6.866141732171286
2016-03-08,95.0,98.28,94.5,96.23,14710898.0,0.0,1.0,95.0,98.28,94.5,96.23,14710898.0,1,3.999999999889937
2016-03-09,96.82,98.37,95.0,98.0,12298660.0,0.0,1.0,96.82,98.37,95.0,98.0,12298660.0,2,3.547368420943627
2016-03-10,98.18,99.74,95.45,97.36,17002063.0,0.0,1.0,98.18,99.74,95.45,97.36,17002063.0,3,4.494499737973285
2016-03-11,99.51,99.6,96.05,97.66,15114299.0,0.0,1.0,99.51,99.6,96.05,97.66,15114299.0,4,3.695991670896717
2016-03-14,97.2,99.42,97.17,98.13,11251874.0,0.0,1.0,97.2,99.42,97.17,98.13,11251874.0,0,2.315529484303468
2016-03-15,97.87,98.51,96.43,97.86,9691768.0,0.0,1.0,97.87,98.51,96.43,97.86,9691768.0,1,2.1570050813002553
2016-03-16,97.53,99.73,97.5,99.35,12630530.0,0.0,1.0,97.53,99.73,97.5,99.35,12630530.0,2,2.2871794870745816
2016-03-17,99.05,101.39,99.0,99.72,13824964.0,0.0,1.0,99.05,101.39,99.0,99.72,13824964.0,3,2.414141414037971
2016-03-18,100.5,102.41,100.01,101.12,15453454.0,0.0,1.0,100.5,102.41,100.01,101.12,15453454.0,4,2.3997600238951975
2016-03-21,101.15,102.1,99.5,101.06,9578466.0,0.0,1.0,101.15,102.1,99.5,101.06,9578466.0,0,2.613065326530034
2016-03-22,100.48,101.52,99.2,99.84,9069905.0,0.0,1.0,100.48,101.52,99.2,99.84,9069905.0,1,2.3387096773161744
2016-03-23,99.75,100.39,98.81,99.59,8313480.0,0.0,1.0,99.75,100.39,98.81,99.59,8313480.0,2,1.599028438314349
2016-03-24,98.64,98.85,97.07,98.36,10671139.0,0.0,1.0,98.64,98.85,97.07,98.36,10671139.0,3,1.8337282372495878
2016-03-28,98.34,101.44,97.82,101.21,12432217.0,0.0,1.0,98.34,101.44,97.82,101.21,12432217.0,0,3.700674708542536
2016-03-29,101.08,104.33,101.0,104.13,16008868.0,0.0,1.0,101.08,104.33,101.0,104.13,16008868.0,1,3.2970297028680307
2016-03-30,104.65,104.91,101.4805,102.19,14704994.0,0.0,1.0,104.65,104.91,101.4805,102.19,14704994.0,2,3.379466991093466
2016-03-31,102.43,103.53,101.05,102.23,9747539.0,0.0,1.0,102.43,103.53,101.05,102.23,9747539.0,3,2.4542305788199457
2016-04-01,102.93,105.79,102.47,105.7,14182359.0,0.0,1.0,102.93,105.79,102.47,105.7,14182359.0,4,3.2399726748284934
2016-04-04,105.9,105.92,103.2,104.35,10940426.0,0.0,1.0,105.9,105.92,103.2,104.35,10940426.0,0,2.635658914629218
2016-04-05,103.47,105.75,103.25,104.94,10060916.0,0.0,1.0,103.47,105.75,103.25,104.94,10060916.0,1,2.4213075059540614
2016-04-06,105.3,106.44,104.25,104.83,9605800.0,0.0,1.0,105.3,106.44,104.25,104.83,9605800.0,2,2.100719424362495
2016-04-07,104.31,106.435,103.6,104.45,10774911.0,0.0,1.0,104.31,106.435,103.6,104.45,10774911.0,3,2.736486486387335
2016-04-08,105.12,105.326,102.82,103.81,7857592.0,0.0,1.0,105.12,105.326,102.82,103.81,7857592.0,4,2.437269013710903
2016-04-11,104.04,104.98,102.62,102.68,7451315.0,0.0,1.0,104.04,104.98,102.62,102.68,7451315.0,0,2.2997466379825653
2016-04-12,103.15,107.22,102.21,106.98,12436982.0,0.0,1.0,103.15,107.22,102.21,106.98,12436982.0,1,4.901673026020049
2016-04-13,108.0,111.28,107.88,109.65,16701709.0,0.0,1.0,108.0,111.28,107.88,109.65,16701709.0,2,3.1516499813652814
2016-04-14,110.01,111.64,109.15,110.42,9553688.0,0.0,1.0,110.01,111.64,109.15,110.42,9553688.0,3,2.2812643150688956
2016-04-15,110.64,111.85,109.7803,111.51,11746065.0,0.0,1.0,110.64,111.85,109.7803,111.51,11746065.0,4,1.8853109345648562
2016-04-18,109.9,110.7,106.02,108.4,32816416.0,0.0,1.0,109.9,110.7,106.02,108.4,32816416.0,0,4.414261460003388
2016-04-19,99.49,101.37,94.2,94.34,55728765.0,0.0,1.0,99.49,101.37,94.2,94.34,55728765.0,1,7.611464968038632
2016-04-20,94.34,96.98,93.14,96.77,26613506.0,0.0,1.0,94.34,96.98,93.14,96.77,26613506.0,2,4.122825853441995
2016-04-21,97.31,97.38,94.78,94.98,19919415.0,0.0,1.0,97.31,97.38,94.78,94.98,19919415.0,3,2.7431947667200234
2016-04-22,94.847,96.69,94.21,95.9,15806320.0,0.0,1.0,94.847,96.69,94.21,95.9,15806320.0,4,2.6324169407678397
2016-04-25,95.7,95.7461,92.8,93.56,14985382.0,0.0,1.0,95.7,95.7461,92.8,93.56,14985382.0,0,3.174676724026753
2016-04-26,93.5,93.55,91.25,92.43,15330856.0,0.0,1.0,93.5,93.55,91.25,92.43,15330856.0,1,2.520547945093128
2016-04-27,92.18,92.5,90.21,91.04,12218929.0,0.0,1.0,92.18,92.5,90.21,91.04,12218929.0,2,2.5385212281315432
2016-04-28,91.5,92.67,90.09,90.28,11474907.0,0.0,1.0,91.5,92.67,90.09,90.28,11474907.0,3,2.863802863688676
2016-04-29,90.5,90.56,88.21,90.03,13968018.0,0.0,1.0,90.5,90.56,88.21,90.03,13968018.0,4,2.6640970410354328
2016-05-02,90.41,93.22,89.8901,93.11,12547005.0,0.0,1.0,90.41,93.22,89.8901,93.11,12547005.0,0,3.7044123879006463
2016-05-03,92.08,93.25,91.3,91.54,10593880.0,0.0,1.0,92.08,93.25,91.3,91.54,10593880.0,1,2.1358159911257957
2016-05-04,91.0,92.16,90.35,90.79,7394742.0,0.0,1.0,91.0,92.16,90.35,90.79,7394742.0,2,2.003320420473713
2016-05-05,90.91,92.0775,89.25,89.37,10368491.0,0.0,1.0,90.91,92.0775,89.25,89.37,10368491.0,3,3.1680672267751646
2016-05-06,88.83,90.88,88.11,90.84,10433936.0,0.0,1.0,88.83,90.88,88.11,90.84,10433936.0,4,3.1437975257029223
2016-05-09,90.73,91.828,89.9,90.54,9543705.0,0.0,1.0,90.73,91.828,89.9,90.54,9543705.0,0,2.1446051166828113
2016-05-10,91.14,93.25,91.09,92.89,11175913.0,0.0,1.0,91.14,93.25,91.09,92.89,11175913.0,1,2.37128115039809
2016-05-11,92.4,92.59,89.9,90.02,11692864.0,0.0,1.0,92.4,92.59,89.9,90.02,11692864.0,2,2.9922135705194677
2016-05-12,90.32,90.41,85.74,87.74,20408118.0,0.0,1.0,90.32,90.41,85.74,87.74,20408118.0,3,5.446699323413284
2016-05-13,87.39,88.59,86.26,87.88,11571389.0,0.0,1.0,87.39,88.59,86.26,87.88,11571389.0,4,2.701136100043229
2016-05-16,87.56,90.0,86.15,89.12,11247812.0,0.0,1.0,87.56,90.0,86.15,89.12,11247812.0,0,4.468949506553116
2016-05-17,89.0,90.87,88.172,88.63,11571267.0,0.0,1.0,89.0,90.87,88.172,88.63,11571267.0,1,3.059928321799376
2016-05-18,88.25,91.72,88.25,90.5,13911836.0,0.0,1.0,88.25,91.72,88.25,90.5,13911836.0,2,3.93201133132699
2016-05-19,90.16,91.27,88.3,89.55,11450323.0,0.0,1.0,90.16,91.27,88.3,89.55,11450323.0,3,3.3635334087164637
2016-05-20,90.08,93.28,89.98,92.49,15063042.0,0.0,1.0,90.08,93.28,89.98,92.49,15063042.0,4,3.667481662476476
2016-05-23,92.98,95.2924,92.85,94.89,13992330.0,0.0,1.0,92.98,95.2924,92.85,94.89,13992330.0,0,2.6304792675254447
2016-05-24,95.98,99.14,95.75,97.89,21246023.0,0.0,1.0,95.98,99.14,95.75,97.89,21246023.0,1,3.5404699737822085
2016-05-25,99.0,100.31,98.3,100.2,15211295.0,0.0,1.0,99.0,100.31,98.3,100.2,15211295.0,2,2.0447609358066785
2016-05-26,103.21,104.0,101.38,102.81,17824673.0,0.0,1.0,103.21,104.0,101.38,102.81,17824673.0,3,2.5843361608773137
2016-05-27,102.44,103.5,101.44,103.3,9092127.0,0.0,1.0,102.44,103.5,101.44,103.3,9092127.0,4,2.0307570976912217
2016-05-31,102.95,103.45,102.13,102.57,8725656.0,0.0,1.0,102.95,103.45,102.13,102.57,8725656.0,1,1.2924703807879183
2016-06-01,101.5,101.92,100.16,101.51,8393380.0,0.0,1.0,101.5,101.92,100.16,101.51,8393380.0,2,1.7571884983009483
2016-06-02,101.39,102.15,100.77,101.25,7992448.0,0.0,1.0,101.39,102.15,100.77,101.25,7992448.0,3,1.3694551948979239
2016-06-03,100.99,101.0,98.53,99.59,9223994.0,0.0,1.0,100.99,101.0,98.53,99.59,9223994.0,4,2.506850705264881
2016-06-06,100.29,101.0712,99.72,100.74,6828128.0,0.0,1.0,100.29,101.0712,99.72,100.74,6828128.0,0,1.3549939830511875
2016-06-07,101.2,101.63,99.77,99.89,6474742.0,0.0,1.0,101.2,101.63,99.77,99.89,6474742.0,1,1.8642878619806993
2016-06-08,100.02,100.28,97.6,97.86,9423938.0,0.0,1.0,100.02,100.28,97.6,97.86,9423938.0,2,2.7459016392390083
2016-06-09,97.22,98.433,96.664,97.09,8923803.0,0.0,1.0,97.22,98.433,96.664,97.09,8923803.0,3,1.830050484045941
2016-06-10,94.88,95.35,93.28,93.75,12907900.0,0.0,1.0,94.88,95.35,93.28,93.75,12907900.0,4,2.2191252142986286
2016-06-13,95.02,97.2,93.62,93.85,13484345.0,0.0,1.0,95.02,97.2,93.62,93.85,13484345.0,0,3.8239692372315375
2016-06-14,94.16,95.8,93.27,94.12,9480388.0,0.0,1.0,94.16,95.8,93.27,94.12,9480388.0,1,2.712554947890311
2016-06-15,94.61,95.46,93.5,94.29,7675449.0,0.0,1.0,94.61,95.46,93.5,94.29,7675449.0,2,2.09625668438278
2016-06-16,94.18,95.56,93.2474,95.44,7550774.0,0.0,1.0,94.18,95.56,93.2474,95.44,7550774.0,3,2.480069149271216
2016-06-17,95.75,95.77,94.2,94.45,8046841.0,0.0,1.0,95.75,95.77,94.2,94.45,8046841.0,4,1.6666666665587258
2016-06-20,95.22,95.88,93.65,93.8,9026376.0,0.0,1.0,95.22,95.88,93.65,93.8,9026376.0,0,2.3812066202857523
2016-06-21,93.87,93.88,90.77,90.99,15199727.0,0.0,1.0,93.87,93.88,90.77,90.99,15199727.0,1,3.4262421503762965
2016-06-22,90.78,91.98,89.77,90.01,9454685.0,0.0,1.0,90.78,91.98,89.77,90.01,9454685.0,2,2.4618469420714604
2016-06-23,90.62,91.68,88.15,91.66,10819033.0,0.0,1.0,90.62,91.68,88.15,91.66,10819033.0,3,4.004537719677813
2016-06-24,87.53,90.49,87.21,88.44,11248582.0,0.0,1.0,87.53,90.49,87.21,88.44,11248582.0,4,3.7610365782550588
2016-06-27,87.88,88.0,84.81,85.33,13775706.0,0.0,1.0,87.88,88.0,84.81,85.33,13775706.0,0,3.7613488974133134
2016-06-28,87.41,88.88,86.41,87.97,11545631.0,0.0,1.0,87.41,88.88,86.41,87.97,11545631.0,1,2.8584654552680604
2016-06-29,89.67,91.97,88.7,91.06,11687079.0,0.0,1.0,89.67,91.97,88.7,91.06,11687079.0,2,3.686583990863923
2016-06-30,90.91,91.7201,89.9,91.48,9098971.0,0.0,1.0,90.91,91.7201,89.9,91.48,9098971.0,3,2.0245828697418915
2016-07-01,95.0,97.0,94.8,96.67,16167210.0,0.0,1.0,95.0,97.0,94.8,96.67,16167210.0,4,2.3206751053773047
2016-07-05,95.2,101.27,93.31,97.91,25879367.0,0.0,1.0,95.2,101.27,93.31,97.91,25879367.0,1,8.530704104481245
2016-07-06,95.03,96.0,93.55,94.6,16301211.0,0.0,1.0,95.03,96.0,93.55,94.6,16301211.0,2,2.6189203633323075
2016-07-07,94.7,95.38,93.18,95.1,9913509.0,0.0,1.0,94.7,95.38,93.18,95.1,9913509.0,3,2.3610216783619222
2016-07-08,96.0,97.41,95.3,97.06,8335375.0,0.0,1.0,96.0,97.41,95.3,97.06,8335375.0,4,2.2140608603334613
2016-07-11,96.19,96.869,94.3,94.67,13276161.0,0.0,1.0,96.19,96.869,94.3,94.67,13276161.0,0,2.7242841992547824
2016-07-12,95.07,96.72,94.09,95.97,11617410.0,0.0,1.0,95.07,96.72,94.09,95.97,11617410.0,1,2.7951960887418323
2016-07-13,96.26,96.72,94.8,96.43,8768863.0,0.0,1.0,96.26,96.72,94.8,96.43,8768863.0,2,2.0253164555885945
2016-07-14,97.0,98.27,96.8,98.02,9885009.0,0.0,1.0,97.0,98.27,96.8,98.02,9885009.0,3,1.5185950412174236
2016-07-15,98.52,98.7,97.41,98.39,9041865.0,0.0,1.0,98.52,98.7,97.41,98.39,9041865.0,4,1.3242993531451361
2016-07-18,98.43,99.84,97.24,98.81,28669659.0,0.0,1.0,98.43,99.84,97.24,98.81,28669659.0,0,2.673796791338276
2016-07-19,85.43,86.75,84.5,85.84,55681209.0,0.0,1.0,85.43,86.75,84.5,85.84,55681209.0,1,2.6627218933696213
2016-07-20,86.67,88.49,85.82,87.91,23525141.0,0.0,1.0,86.67,88.49,85.82,87.91,23525141.0,2,3.1111628989709743
2016-07-21,88.3,88.38,85.21,85.99,16083996.0,0.0,1.0,88.3,88.38,85.21,85.99,16083996.0,3,3.720220631259565
2016-07-22,86.48,86.5,85.11,85.89,11363917.0,0.0,1.0,86.48,86.5,85.11,85.89,11363917.0,4,1.6331805897055176
2016-07-25,85.73,87.87,85.01,87.66,14135027.0,0.0,1.0,85.73,87.87,85.01,87.66,14135027.0,0,3.3643100810453177
2016-07-26,91.03,93.1,90.9,91.41,19577623.0,0.0,1.0,91.03,93.1,90.9,91.41,19577623.0,1,2.420242024089731
2016-07-27,91.5,92.06,90.1,92.04,8727517.0,0.0,1.0,91.5,92.06,90.1,92.04,8727517.0,2,2.17536071020848
2016-07-28,91.92,92.21,90.68,91.65,6227698.0,0.0,1.0,91.92,92.21,90.68,91.65,6227698.0,3,1.6872518746121585
2016-07-29,91.19,91.749,90.59,91.25,6960222.0,0.0,1.0,91.19,91.749,90.59,91.25,6960222.0,4,1.2793906611090762
2016-08-01,91.23,94.67,90.5,94.37,10666945.0,0.0,1.0,91.23,94.67,90.5,94.37,10666945.0,0,4.6077348065142445
2016-08-02,94.0,94.08,92.18,93.56,9836233.0,0.0,1.0,94.0,94.08,92.18,93.56,9836233.0,1,2.0611846386395314
2016-08-03,93.28,94.67,92.55,93.1,7030916.0,0.0,1.0,93.28,94.67,92.55,93.1,7030916.0,2,2.290653700591804
2016-08-04,93.2,93.7319,91.82,93.44,6043394.0,0.0,1.0,93.2,93.7319,91.82,93.44,6043394.0,3,2.082226094421614
2016-08-05,93.77,97.74,93.56,97.03,18364801.0,0.0,1.0,93.77,97.74,93.56,97.03,18364801.0,4,4.467721248285073
2016-08-08,95.91,95.93,94.0,95.11,10135401.0,0.0,1.0,95.91,95.93,94.0,95.11,10135401.0,0,2.0531914892531375
2016-08-09,95.12,95.81,93.48,93.99,9175413.0,0.0,1.0,95.12,95.81,93.48,93.99,9175413.0,1,2.4925117671132853
2016-08-10,94.4,94.75,92.95,93.93,6511142.0,0.0,1.0,94.4,94.75,92.95,93.93,6511142.0,2,1.9365250133384109
2016-08-11,94.6,96.33,94.37,95.89,8547659.0,0.0,1.0,94.6,96.33,94.37,95.89,8547659.0,3,2.076931228036358
2016-08-12,95.53,96.83,95.08,96.59,6592923.0,0.0,1.0,95.53,96.83,95.08,96.59,6592923.0,4,1.8405553217271375
2016-08-15,96.83,96.91,95.24,95.31,7304620.0,0.0,1.0,96.83,96.91,95.24,95.31,7304620.0,0,1.7534649305945322
2016-08-16,95.19,95.61,94.4,95.12,6311339.0,0.0,1.0,95.19,95.61,94.4,95.12,6311339.0,1,1.281779660909649
2016-08-17,94.94,96.93,94.85,96.37,8315615.0,0.0,1.0,94.94,96.93,94.85,96.37,8315615.0,2,2.1929362149686966
2016-08-18,95.98,97.2168,95.17,96.16,7252629.0,0.0,1.0,95.98,97.2168,95.17,96.16,7252629.0,3,2.150677734472879
2016-08-19,96.05,96.78,95.51,95.87,6942892.0,0.0,1.0,96.05,96.78,95.51,95.87,6942892.0,4,1.329703695841971
2016-08-22,95.67,96.13,94.95,95.26,5830548.0,0.0,1.0,95.67,96.13,94.95,95.26,5830548.0,0,1.2427593469181062
2016-08-23,95.68,96.59,95.48,95.94,5239106.0,0.0,1.0,95.68,96.59,95.48,95.94,5239106.0,1,1.162547130183114
2016-08-24,96.13,96.36,94.91,95.18,6276468.0,0.0,1.0,96.13,96.36,94.91,95.18,6276468.0,2,1.5277631439242185
2016-08-25,96.38,98.245,96.04,97.32,10823055.0,0.0,1.0,96.38,98.245,96.04,97.32,10823055.0,3,2.295918367240418
2016-08-26,97.33,97.95,96.57,97.58,6617636.0,0.0,1.0,97.33,97.95,96.57,97.58,6617636.0,4,1.4290152220136463
2016-08-29,96.97,98.4497,96.57,97.3,8008430.0,0.0,1.0,96.97,98.4497,96.57,97.3,8008430.0,0,1.9464637049788394
2016-08-30,97.84,98.85,97.14,97.45,6093536.0,0.0,1.0,97.84,98.85,97.14,97.45,6093536.0,1,1.7603458924214834
2016-08-31,97.48,97.88,96.76,97.45,4690614.0,0.0,1.0,97.48,97.88,96.76,97.45,4690614.0,2,1.1575031003501692
2016-09-01,97.81,97.98,96.916,97.38,4148621.0,0.0,1.0,97.81,97.98,96.916,97.38,4148621.0,3,1.0978579387293195
2016-09-02,97.9,98.18,97.01,97.38,4247182.0,0.0,1.0,97.9,98.18,97.01,97.38,4247182.0,4,1.2060612306966192
2016-09-06,97.76,100.32,97.649,100.09,9036092.0,0.0,1.0,97.76,100.32,97.649,100.09,9036092.0,1,2.73530706909159
2016-09-07,100.11,100.19,98.42,99.15,6468512.0,0.0,1.0,100.11,100.19,98.42,99.15,6468512.0,2,1.7984149562062441
2016-09-08,99.23,100.05,98.82,99.66,5201208.0,0.0,1.0,99.23,100.05,98.82,99.66,5201208.0,3,1.244687310158639
2016-09-09,99.06,99.39,96.5,96.5,7373319.0,0.0,1.0,99.06,99.39,96.5,96.5,7373319.0,4,2.9948186527430067
2016-09-12,95.91,99.29,95.71,99.05,7718351.0,0.0,1.0,95.91,99.29,95.71,99.05,7718351.0,0,3.740465990906145
2016-09-13,97.17,98.0,95.33,96.09,11788078.0,0.0,1.0,97.17,98.0,95.33,96.09,11788078.0,1,2.8007972305645694
2016-09-14,97.35,98.35,96.96,97.01,8528450.0,0.0,1.0,97.35,98.35,96.96,97.01,8528450.0,2,1.4335808579811982
2016-09-15,97.23,97.97,96.53,97.34,5299930.0,0.0,1.0,97.23,97.97,96.53,97.34,5299930.0,3,1.4917642182725501
2016-09-16,97.1,99.49,97.04,99.48,9445109.0,0.0,1.0,97.1,99.49,97.04,99.48,9445109.0,4,2.5247320691441217
2016-09-19,99.9,100.35,97.82,98.06,8616183.0,0.0,1.0,99.9,100.35,97.82,98.06,8616183.0,0,2.58638315262462
2016-09-20,98.78,99.16,97.66,98.25,4736762.0,0.0,1.0,98.78,99.16,97.66,98.25,4736762.0,1,1.5359410197608696
2016-09-21,96.9,97.1,93.26,94.88,20042236.0,0.0,1.0,96.9,97.1,93.26,94.88,20042236.0,2,4.117520909174203
2016-09-22,95.54,95.88,94.23,95.83,11214973.0,0.0,1.0,95.54,95.88,94.23,95.83,11214973.0,3,1.751034702216117
2016-09-23,95.75,96.97,95.43,95.94,6179471.0,0.0,1.0,95.75,96.97,95.43,95.94,6179471.0,4,1.6137482970746788
2016-09-26,95.38,95.38,94.04,94.56,6739188.0,0.0,1.0,95.38,95.38,94.04,94.56,6739188.0,0,1.4249255634821054
2016-09-27,95.04,97.64,95.0,97.07,9680100.0,0.0,1.0,95.04,97.64,95.0,97.07,9680100.0,1,2.7789473683128563
2016-09-28,97.1,97.59,96.02,97.48,7235109.0,0.0,1.0,97.1,97.59,96.02,97.48,7235109.0,2,1.6350760257220998
